Fecha,Presi¢n,Altitud,Humedad (%),Temperatura (Celsius),
"2019-10-01 11:38:43	",95362.48,508.68,56.18,28.49,M
"2019-10-01 11:38:44	",95365.73,508.4,56.19,28.49,M
"2019-10-01 11:38:45	",95366.13,508.37,56.2,28.49,M
"2019-10-01 11:38:46	",95364.78,508.48,56.21,28.49,M
"2019-10-01 11:38:47	",95366.85,508.34,56.16,28.49,M
"2019-10-01 11:38:48	",95364.72,508.49,56.21,28.49,M
"2019-10-01 11:38:49	",95364.95,508.47,56.23,28.49,M
"2019-10-01 11:38:50	",95366.23,508.36,56.23,28.49,M
"2019-10-01 11:38:51	",95364.78,508.48,56.24,28.49,M
"2019-10-01 11:38:52	",95361.2,508.8,56.25,28.5,M
"2019-10-01 11:38:53	",95364.05,508.55,56.24,28.5,M
"2019-10-01 11:38:54	",95364.51,508.51,56.25,28.5,M
"2019-10-01 11:38:55	",95365.84,508.39,56.28,28.5,M
"2019-10-01 11:38:56	",95365.69,508.4,56.29,28.5,M
"2019-10-01 11:38:57	",95365.34,508.43,56.3,28.5,M
"2019-10-01 11:38:58	",95365.8,508.4,56.3,28.51,M
"2019-10-01 11:38:59	",95366.13,508.37,56.3,28.51,M
"2019-10-01 11:39:00	",95368.09,508.19,56.3,28.51,M
"2019-10-01 11:39:01	",95363.11,508.63,56.31,28.5,M
"2019-10-01 11:39:02	",95365.34,508.43,56.32,28.51,M
"2019-10-01 11:39:03	",95363.5,508.6,56.33,28.5,M
"2019-10-01 11:39:04	",95363.55,508.59,56.34,28.51,M
"2019-10-01 11:39:05	",95363.33,508.61,56.35,28.51,M
"2019-10-01 11:39:06	",95362.5,508.68,56.34,28.51,M
"2019-10-01 11:39:07	",95363.95,508.56,56.34,28.52,M
"2019-10-01 11:39:08	",95363.56,508.59,56.32,28.52,M
"2019-10-01 11:39:09	",95363.05,508.63,56.27,28.51,M
"2019-10-01 11:39:10	",95366.03,508.37,56.25,28.52,M
"2019-10-01 11:39:11	",95363,508.64,56.24,28.52,M
"2019-10-01 11:39:12	",95363.45,508.6,56.3,28.52,M
"2019-10-01 11:39:13	",95365.41,508.43,56.16,28.51,M
"2019-10-01 11:39:14	",95365.24,508.44,56.16,28.51,M
"2019-10-01 11:39:15	",95362.1,508.72,56.16,28.51,M
"2019-10-01 11:39:16	",95366.58,508.33,56.17,28.51,M
"2019-10-01 11:39:17	",95364.63,508.5,56.16,28.52,M
"2019-10-01 11:39:18	",95363.28,508.62,56.17,28.52,M
"2019-10-01 11:39:19	",95365.08,508.46,56.18,28.52,M
"2019-10-01 11:39:20	",95364.41,508.52,56.19,28.52,M
"2019-10-01 11:39:21	",95364.34,508.52,56.2,28.52,M
"2019-10-01 11:39:22	",95367.04,508.29,56.2,28.53,M
"2019-10-01 11:39:23	",95365.92,508.38,56.2,28.53,M
"2019-10-01 11:39:24	",95364.24,508.53,56.19,28.53,M
"2019-10-01 11:39:25	",95363.99,508.55,56.17,28.53,M
"2019-10-01 11:39:26	",95365.47,508.42,56.16,28.53,M
"2019-10-01 11:39:27	",95365,508.46,56.14,28.53,M
"2019-10-01 11:39:28	",95365.39,508.43,56.12,28.54,M
"2019-10-01 11:39:29	",95367.52,508.24,56.08,28.53,M
"2019-10-01 11:39:30	",95364.5,508.51,56.01,28.53,M
"2019-10-01 11:39:31	",95364.55,508.5,56.02,28.54,M
"2019-10-01 11:39:32	",95367.47,508.25,55.99,28.54,M
"2019-10-01 11:39:33	",95364.33,508.52,55.98,28.53,M
"2019-10-01 11:39:34	",95368.25,508.18,55.98,28.54,M
"2019-10-01 11:39:35	",95366.68,508.32,55.99,28.54,M
"2019-10-01 11:39:36	",95366.13,508.37,55.99,28.54,M
"2019-10-01 11:39:37	",95365.11,508.45,55.98,28.54,M
"2019-10-01 11:39:38	",95365.79,508.4,55.98,28.55,M
"2019-10-01 11:39:39	",95364.61,508.5,55.99,28.55,M
"2019-10-01 11:39:40	",95365.23,508.44,55.99,28.55,M
"2019-10-01 11:39:41	",95365.73,508.4,55.99,28.55,M
"2019-10-01 11:39:42	",95365.17,508.45,55.97,28.55,M
"2019-10-01 11:39:43	",95366.47,508.34,55.96,28.56,M
"2019-10-01 11:39:44	",95365.34,508.43,55.94,28.56,M
"2019-10-01 11:39:45	",95363.78,508.57,55.94,28.56,M
"2019-10-01 11:39:46	",95363.89,508.56,55.93,28.55,M
"2019-10-01 11:39:47	",95366.24,508.36,55.92,28.55,M
"2019-10-01 11:39:48	",95362.27,508.7,55.9,28.55,M
"2019-10-01 11:39:49	",95363.83,508.57,55.89,28.55,M
"2019-10-01 11:39:50	",95363.05,508.64,55.88,28.54,M
"2019-10-01 11:39:51	",95363.77,508.57,55.87,28.55,M
"2019-10-01 11:39:52	",95364.95,508.47,55.88,28.55,M
"2019-10-01 11:39:53	",95366.13,508.37,55.9,28.55,M
"2019-10-01 11:39:54	",95364.95,508.47,55.89,28.55,M
"2019-10-01 11:39:55	",95368.37,508.17,55.89,28.55,M
"2019-10-01 11:39:56	",95364.11,508.54,55.91,28.55,M
"2019-10-01 11:39:57	",95363.5,508.6,55.95,28.55,M
"2019-10-01 11:39:58	",95366.52,508.33,55.96,28.55,M
"2019-10-01 11:39:59	",95366.02,508.38,55.98,28.55,M
"2019-10-01 11:40:00	",95366.19,508.36,56,28.55,M
"2019-10-01 11:40:01	",95364.73,508.49,56.02,28.55,M
"2019-10-01 11:40:02	",95364.67,508.49,56.03,28.56,M
"2019-10-01 11:40:03	",95364.17,508.54,56.04,28.56,M
"2019-10-01 11:40:04	",95362.88,508.65,56.05,28.56,M
"2019-10-01 11:40:05	",95363.22,508.62,56.07,28.56,M
"2019-10-01 11:40:06	",95366.92,508.3,56.09,28.57,M
"2019-10-01 11:40:07	",95365.34,508.43,56.1,28.57,M
"2019-10-01 11:40:08	",95364.57,508.5,56.1,28.58,M
"2019-10-01 11:40:09	",95364.85,508.48,56.1,28.57,M
"2019-10-01 11:40:10	",95364.91,508.47,56.09,28.58,M
"2019-10-01 11:40:11	",95365.36,508.43,56.08,28.58,M
"2019-10-01 11:40:12	",95364.3,508.53,56.08,28.58,M
"2019-10-01 11:40:13	",95363.84,508.57,56.07,28.58,M
"2019-10-01 11:40:14	",95364.46,508.51,56.07,28.58,M
"2019-10-01 11:40:15	",95364.35,508.52,56.06,28.58,M
"2019-10-01 11:40:16	",95365.02,508.46,56.06,28.58,M
"2019-10-01 11:40:17	",95362.95,508.64,56.05,28.58,M
"2019-10-01 11:40:18	",95365.3,508.44,56.05,28.58,M
"2019-10-01 11:40:19	",95363.84,508.57,56.05,28.58,M
"2019-10-01 11:40:20	",95365.42,508.43,56.05,28.58,M
"2019-10-01 11:40:21	",95362.28,508.7,56.04,28.58,M
"2019-10-01 11:40:23	",95365.25,508.44,56.01,28.58,M
"2019-10-01 11:40:24	",95364.29,508.53,55.98,28.57,M
"2019-10-01 11:40:25	",95363.33,508.61,56,28.57,M
"2019-10-01 11:40:26	",95364.06,508.55,56.02,28.56,M
"2019-10-01 11:40:27	",95363.55,508.59,56.01,28.56,M
"2019-10-01 11:40:28	",95365.8,508.4,56.04,28.56,M
"2019-10-01 11:40:29	",95365.45,508.42,56,28.55,M
"2019-10-01 11:40:30	",95366.8,508.31,56.01,28.55,M
"2019-10-01 11:40:31	",95366.52,508.33,56.04,28.54,M
"2019-10-01 11:40:32	",95363.77,508.57,56.07,28.54,M
"2019-10-01 11:40:33	",95363.55,508.59,56.12,28.54,M
"2019-10-01 11:40:34	",95363.71,508.58,56.14,28.54,M
"2019-10-01 11:40:35	",95362.88,508.65,56.18,28.54,M
"2019-10-01 11:40:36	",95364.8,508.48,56.19,28.53,M
"2019-10-01 11:40:37	",95365.16,508.45,56.22,28.53,M
"2019-10-01 11:40:38	",95364.64,508.5,56.23,28.53,M
"2019-10-01 11:40:39	",95363.38,508.61,56.25,28.54,M
"2019-10-01 11:40:40	",95367.52,508.24,56.26,28.54,M
"2019-10-01 11:40:41	",95367.35,508.26,56.27,28.54,M
"2019-10-01 11:40:42	",95368.25,508.18,56.28,28.54,M
"2019-10-01 11:40:43	",95365.63,508.41,56.29,28.55,M
"2019-10-01 11:40:44	",95363.21,508.62,56.29,28.54,M
"2019-10-01 11:40:45	",95366.58,508.33,56.3,28.55,M
"2019-10-01 11:40:46	",95365.68,508.41,56.29,28.55,M
"2019-10-01 11:40:47	",95363.55,508.59,56.29,28.55,M
"2019-10-01 11:40:48	",95363.38,508.61,56.28,28.55,M
"2019-10-01 11:40:49	",95365.18,508.45,56.27,28.56,M
"2019-10-01 11:40:50	",95365.45,508.42,56.25,28.56,M
"2019-10-01 11:40:51	",95364.51,508.51,56.25,28.56,M
"2019-10-01 11:40:52	",95365.91,508.39,56.25,28.56,M
"2019-10-01 11:40:53	",95364.12,508.54,56.25,28.56,M
"2019-10-01 11:40:54	",95365.75,508.4,56.25,28.57,M
"2019-10-01 11:40:55	",95366.59,508.33,56.24,28.58,M
"2019-10-01 11:40:56	",95365.13,508.45,56.22,28.57,M
"2019-10-01 11:40:57	",95364.74,508.49,56.19,28.58,M
"2019-10-01 11:40:58	",95362.5,508.68,56.18,28.57,M
"2019-10-01 11:40:59	",95363.34,508.61,56.14,28.58,M
"2019-10-01 11:41:00	",95362.39,508.69,56.1,28.58,M
"2019-10-01 11:41:01	",95363.56,508.59,56.14,28.58,M
"2019-10-01 11:41:02	",95361.32,508.79,56.18,28.57,M
"2019-10-01 11:41:03	",95362.39,508.69,56.19,28.58,M
"2019-10-01 11:41:04	",95362.28,508.7,56.2,28.58,M
"2019-10-01 11:41:05	",95363.95,508.56,56.2,28.58,M
"2019-10-01 11:41:06	",95365.25,508.44,56.2,28.58,M
"2019-10-01 11:41:07	",95365.92,508.38,56.22,28.58,M
"2019-10-01 11:41:08	",95366.48,508.34,56.23,28.58,M
"2019-10-01 11:41:09	",95364.02,508.55,56.25,28.58,M
"2019-10-01 11:41:10	",95362.45,508.69,56.25,28.59,M
"2019-10-01 11:41:11	",95364.47,508.51,56.25,28.59,M
"2019-10-01 11:41:12	",95363.29,508.61,56.23,28.59,M
"2019-10-01 11:41:13	",95363.56,508.59,56.22,28.58,M
"2019-10-01 11:41:14	",95363.84,508.57,56.21,28.58,M
"2019-10-01 11:41:15	",95363.95,508.56,56.21,28.58,M
"2019-10-01 11:41:16	",95361.83,508.74,56.2,28.58,M
"2019-10-01 11:41:17	",95362.84,508.65,56.2,28.58,M
"2019-10-01 11:41:18	",95362.61,508.67,56.19,28.58,M
"2019-10-01 11:41:19	",95360.88,508.83,56.18,28.58,M
"2019-10-01 11:41:20	",95362.78,508.66,56.16,28.59,M
"2019-10-01 11:41:21	",95363.23,508.62,56.13,28.58,M
"2019-10-01 11:41:22	",95365.58,508.41,56.13,28.58,M
"2019-10-01 11:41:23	",95362.5,508.68,56.12,28.58,M
"2019-10-01 11:41:24	",95363.41,508.6,56.12,28.58,M
"2019-10-01 11:41:25	",95360.88,508.83,56.11,28.58,M
"2019-10-01 11:41:26	",95363.8,508.57,56.12,28.59,M
"2019-10-01 11:41:27	",95363.06,508.63,56.13,28.58,M
"2019-10-01 11:41:28	",95359.26,508.97,56.12,28.59,M
"2019-10-01 11:41:29	",95359.98,508.9,56.07,28.59,M
"2019-10-01 11:41:30	",95362.59,508.68,56.1,28.59,M
"2019-10-01 11:41:31	",95359.48,508.95,56.09,28.59,M
"2019-10-01 11:41:32	",95362.2,508.71,56.08,28.59,M
"2019-10-01 11:41:33	",95363.55,508.59,56.07,28.59,M
"2019-10-01 11:41:34	",95361.33,508.79,56.05,28.59,M
"2019-10-01 11:41:35	",95361,508.81,56.04,28.59,M
"2019-10-01 11:41:36	",95360.32,508.87,56.03,28.59,M
"2019-10-01 11:41:37	",95362.7,508.67,56.03,28.59,M
"2019-10-01 11:41:38	",95363.04,508.64,56.01,28.59,M
"2019-10-01 11:41:39	",95361.83,508.74,56,28.59,M
"2019-10-01 11:41:40	",95360.32,508.87,56,28.59,M
"2019-10-01 11:41:41	",95362.11,508.72,56,28.59,M
"2019-10-01 11:41:42	",95361.61,508.76,56,28.58,M
"2019-10-01 11:41:43	",95361.27,508.79,56,28.58,M
"2019-10-01 11:41:44	",95362.67,508.67,56.01,28.58,M
"2019-10-01 11:41:45	",95360.77,508.83,56,28.58,M
"2019-10-01 11:41:46	",95360.43,508.86,56,28.58,M
"2019-10-01 11:41:47	",95360.99,508.82,55.99,28.58,M
"2019-10-01 11:41:48	",95360.48,508.86,56,28.58,M
"2019-10-01 11:41:49	",95362.9,508.65,56,28.58,M
"2019-10-01 11:41:50	",95361.83,508.74,56,28.59,M
"2019-10-01 11:41:51	",95361.36,508.78,56,28.59,M
"2019-10-01 11:41:52	",95360.3,508.88,56.01,28.6,M
"2019-10-01 11:41:53	",95361.14,508.8,56,28.6,M
"2019-10-01 11:41:54	",95360.63,508.85,56.05,28.6,M
"2019-10-01 11:41:55	",95360.75,508.84,56,28.6,M
"2019-10-01 11:41:56	",95358.17,509.06,55.98,28.6,M
"2019-10-01 11:41:57	",95360.64,508.85,55.97,28.6,M
"2019-10-01 11:41:58	",95359.63,508.93,55.95,28.6,M
"2019-10-01 11:41:59	",95361.2,508.8,55.93,28.61,M
"2019-10-01 11:42:00	",95361.42,508.78,55.92,28.61,M
"2019-10-01 11:42:01	",95358.91,509,55.9,28.61,M
"2019-10-01 11:42:02	",95357.5,509.12,55.88,28.61,M
"2019-10-01 11:42:03	",95360.92,508.82,55.87,28.61,M
"2019-10-01 11:42:04	",95360.25,508.88,55.85,28.61,M
"2019-10-01 11:42:05	",95360.3,508.88,55.85,28.6,M
"2019-10-01 11:42:06	",95360.69,508.84,55.87,28.61,M
"2019-10-01 11:42:07	",95360.36,508.87,55.87,28.61,M
"2019-10-01 11:42:08	",95359.86,508.91,55.87,28.61,M
"2019-10-01 11:42:09	",95363.77,508.57,55.82,28.6,M
"2019-10-01 11:42:10	",95360.07,508.9,55.78,28.59,M
"2019-10-01 11:42:11	",95360.09,508.89,55.73,28.59,M
"2019-10-01 11:42:12	",95363.52,508.59,55.7,28.58,M
"2019-10-01 11:42:13	",95361.77,508.75,55.75,28.57,M
"2019-10-01 11:42:14	",95365.41,508.43,55.77,28.57,M
"2019-10-01 11:42:15	",95362.16,508.71,55.78,28.57,M
"2019-10-01 11:42:16	",95361.59,508.76,55.79,28.56,M
"2019-10-01 11:42:17	",95360.42,508.86,55.82,28.56,M
"2019-10-01 11:42:18	",95359.13,508.98,55.83,28.56,M
"2019-10-01 11:42:19	",95362.72,508.66,55.85,28.56,M
"2019-10-01 11:42:20	",95361.48,508.77,55.88,28.56,M
"2019-10-01 11:42:21	",95361.04,508.81,55.9,28.57,M
"2019-10-01 11:42:22	",95360.09,508.89,55.92,28.56,M
"2019-10-01 11:42:23	",95362.11,508.72,55.95,28.57,M
"2019-10-01 11:42:24	",95360.38,508.87,55.98,28.58,M
"2019-10-01 11:42:25	",95358.19,509.06,56,28.58,M
"2019-10-01 11:42:26	",95361.38,508.78,56,28.58,M
"2019-10-01 11:42:27	",95360.71,508.84,55.99,28.58,M
"2019-10-01 11:42:28	",95357.02,509.16,55.96,28.58,M
"2019-10-01 11:42:29	",95358.97,508.99,55.93,28.57,M
"2019-10-01 11:42:30	",95359.7,508.93,55.91,28.58,M
"2019-10-01 11:42:31	",95358.97,508.99,55.89,28.57,M
"2019-10-01 11:42:32	",95359.2,508.97,55.88,28.58,M
"2019-10-01 11:42:33	",95357.97,509.08,55.88,28.57,M
"2019-10-01 11:42:34	",95353.09,509.51,55.88,28.57,M
"2019-10-01 11:42:35	",95358.69,509.02,55.89,28.58,M
"2019-10-01 11:42:36	",95361.72,508.75,55.88,28.58,M
"2019-10-01 11:42:37	",95360.16,508.89,55.89,28.58,M
"2019-10-01 11:42:38	",95358.02,509.07,55.89,28.58,M
"2019-10-01 11:42:39	",95358.64,509.02,55.91,28.59,M
"2019-10-01 11:42:40	",95359.15,508.98,55.92,28.59,M
"2019-10-01 11:42:41	",95359.91,508.85,55.91,28.59,M
"2019-10-01 11:42:42	",95362.77,508.66,55.95,28.59,M
"2019-10-01 11:42:43	",95359.34,508.96,55.98,28.6,M
"2019-10-01 11:42:44	",95358.67,509.02,56,28.6,M
"2019-10-01 11:42:45	",95360.58,508.85,56.01,28.6,M
"2019-10-01 11:42:46	",95359.97,508.9,56.02,28.6,M
"2019-10-01 11:42:47	",95363.94,508.56,56.03,28.61,M
"2019-10-01 11:42:48	",95359.18,508.97,56.03,28.61,M
"2019-10-01 11:42:49	",95359.35,508.96,56.03,28.61,M
"2019-10-01 11:42:50	",95360.14,508.89,56.02,28.61,M
"2019-10-01 11:42:51	",95358.67,509.02,56.01,28.61,M
"2019-10-01 11:42:52	",95357.05,509.16,55.99,28.61,M
"2019-10-01 11:42:53	",95357.22,509.14,55.99,28.61,M
"2019-10-01 11:42:54	",95356.95,509.17,56,28.61,M
"2019-10-01 11:42:55	",95358.02,509.08,56,28.61,M
"2019-10-01 11:42:56	",95357.39,509.13,56.01,28.62,M
"2019-10-01 11:42:57	",95359.13,508.98,56.01,28.62,M
"2019-10-01 11:42:58	",95357.63,509.11,56,28.62,M
"2019-10-01 11:42:59	",95356.89,508.98,56.01,28.62,M
"2019-10-01 11:43:00	",95360.48,508.86,55.99,28.63,M
"2019-10-01 11:43:01	",95356.34,509.22,55.99,28.62,M
"2019-10-01 11:43:02	",95357.28,509.14,55.98,28.62,M
"2019-10-01 11:43:03	",95361.09,508.81,55.97,28.62,M
"2019-10-01 11:43:04	",95359.36,508.96,55.97,28.63,M
"2019-10-01 11:43:05	",95358.24,509.06,55.94,28.63,M
"2019-10-01 11:43:06	",95360.66,508.84,55.93,28.63,M
"2019-10-01 11:43:07	",95362.16,508.71,55.92,28.63,M
"2019-10-01 11:43:08	",95361.16,508.8,55.92,28.63,M
"2019-10-01 11:43:09	",95360.66,508.84,55.91,28.63,M
"2019-10-01 11:43:10	",95358.64,509.02,55.91,28.63,M
"2019-10-01 11:43:11	",95360.43,508.86,55.91,28.64,M
"2019-10-01 11:43:12	",95359.53,508.94,55.9,28.64,M
"2019-10-01 11:43:13	",95359.7,508.93,55.89,28.64,M
"2019-10-01 11:43:14	",95361.5,508.77,55.88,28.64,M
"2019-10-01 11:43:15	",95361.33,508.79,55.87,28.64,M
"2019-10-01 11:43:16	",95358.89,509,55.86,28.65,M
"2019-10-01 11:43:17	",95362.9,508.84,55.86,28.65,M
"2019-10-01 11:43:18	",95357.38,509.13,55.85,28.65,M
"2019-10-01 11:43:19	",95360.97,508.82,55.85,28.65,M
"2019-10-01 11:43:20	",95358.55,509.03,55.85,28.65,M
"2019-10-01 11:43:21	",95359.68,508.93,55.85,28.65,M
"2019-10-01 11:43:22	",95359.68,508.93,55.85,28.65,M
"2019-10-01 11:43:23	",95362.03,508.72,55.84,28.65,M
"2019-10-01 11:43:24	",95360.8,508.83,55.83,28.65,M
"2019-10-01 11:43:25	",95359.79,508.92,55.82,28.65,M
"2019-10-01 11:43:26	",95358.39,509.04,56.04,28.65,M
"2019-10-01 11:43:27	",95359.79,508.92,56.14,28.65,M
"2019-10-01 11:43:28	",95357.36,509.13,56.13,28.64,M
"2019-10-01 11:43:29	",95358.19,509.06,56.1,28.64,M
"2019-10-01 11:43:30	",95356.79,509.18,56.09,28.63,M
"2019-10-01 11:43:31	",95357.07,509.16,56.07,28.63,M
"2019-10-01 11:43:32	",95357.85,509.09,56.07,28.63,M
"2019-10-01 11:43:33	",95357.8,509.09,56.06,28.63,M
"2019-10-01 11:43:34	",95360.48,508.86,56.04,28.63,M
"2019-10-01 11:43:35	",95359.19,508.97,55.99,28.63,M
"2019-10-01 11:43:36	",95361.83,508.74,56.01,28.63,M
"2019-10-01 11:43:37	",95357.45,509.12,55.99,28.62,M
"2019-10-01 11:43:38	",95359.75,508.92,55.98,28.62,M
"2019-10-01 11:43:39	",95358.17,509.06,55.95,28.61,M
"2019-10-01 11:43:40	",95359.52,508.94,55.94,28.61,M
"2019-10-01 11:43:41	",95358.45,509.04,55.96,28.6,M
"2019-10-01 11:43:43	",95360.47,508.86,56,28.6,M
"2019-10-01 11:43:44	",95357.89,509.09,56.02,28.6,M
"2019-10-01 11:43:45	",95361.37,508.78,56.04,28.61,M
"2019-10-01 11:43:46	",95360.25,508.88,56.07,28.6,M
"2019-10-01 11:43:47	",95359.23,508.97,56.08,28.6,M
"2019-10-01 11:43:48	",95359.86,508.91,56.1,28.61,M
"2019-10-01 11:43:49	",95357.73,509.1,56.1,28.61,M
"2019-10-01 11:43:50	",95359.58,508.94,56.1,28.61,M
"2019-10-01 11:43:51	",95356.22,509.23,56.08,28.61,M
"2019-10-01 11:43:52	",95358.17,509.06,56.08,28.61,M
"2019-10-01 11:43:53	",95359.47,508.95,56.07,28.61,M
"2019-10-01 11:43:54	",95358.56,509.03,56.06,28.61,M
"2019-10-01 11:43:55	",95358.73,509.01,56.06,28.61,M
"2019-10-01 11:43:56	",95357.78,509.1,56.05,28.6,M
"2019-10-01 11:43:57	",95360.41,508.87,56.07,28.61,M
"2019-10-01 11:43:58	",95358.06,509.07,56.07,28.61,M
"2019-10-01 11:43:59	",95357.67,509.11,56.06,28.61,M
"2019-10-01 11:44:00	",95358.23,509.06,56.06,28.61,M
"2019-10-01 11:44:01	",95359.36,508.96,56.05,28.61,M
"2019-10-01 11:44:02	",95358.4,509.04,56.07,28.61,M
"2019-10-01 11:44:03	",95358.73,509.01,56.06,28.62,M
"2019-10-01 11:44:04	",95356.5,509.21,56.06,28.61,M
"2019-10-01 11:44:05	",95357.34,509.13,56.05,28.61,M
"2019-10-01 11:44:06	",95358.91,509,56.04,28.62,M
"2019-10-01 11:44:07	",95358.85,509,56.03,28.61,M
"2019-10-01 11:44:08	",95358.34,509.05,56.02,28.61,M
"2019-10-01 11:44:09	",95355.6,509.29,56.01,28.61,M
"2019-10-01 11:44:10	",95359.18,508.97,56,28.61,M
"2019-10-01 11:44:11	",95359.91,508.91,56,28.6,M
"2019-10-01 11:44:12	",95357.5,509.12,56.02,28.6,M
"2019-10-01 11:44:13	",95357.05,509.16,56.05,28.6,M
"2019-10-01 11:44:14	",95357.11,509.15,56.08,28.6,M
"2019-10-01 11:44:15	",95358.39,509.04,56.1,28.59,M
"2019-10-01 11:44:16	",95355.09,509.33,56.13,28.6,M
"2019-10-01 11:44:17	",95358.89,509,56.16,28.59,M
"2019-10-01 11:44:18	",95361.47,508.77,56.17,28.6,M
"2019-10-01 11:44:19	",95357.5,509.12,56.18,28.59,M
"2019-10-01 11:44:20	",95357.83,509.09,56.21,28.59,M
"2019-10-01 11:44:21	",95360.3,508.88,56.23,28.6,M
"2019-10-01 11:44:22	",95357.66,509.11,56.25,28.59,M
"2019-10-01 11:44:23	",95357.05,509.16,56.26,28.59,M
"2019-10-01 11:44:24	",95356.09,509.24,56.27,28.6,M
"2019-10-01 11:44:25	",95343.29,510.36,56.38,28.57,M
"2019-10-01 11:44:26	",95347.83,510.26,56.49,28.58,M
"2019-10-01 11:44:27	",95345.25,510.19,56.52,28.58,M
"2019-09-25 12:06:57	",95238.48,519.53,63.04,27.01,L
"2019-09-25 12:06:58	",95238.11,519.57,62.79,27.02,L
"2019-09-25 12:06:59	",95239.32,519.46,62.46,27.03,L
"2019-09-25 12:07:00	",95237.92,519.58,62.08,27.04,L
"2019-09-25 12:07:01	",95237.33,519.64,61.75,27.05,L
"2019-09-25 12:07:02	",95238.17,519.56,61.47,27.06,L
"2019-09-25 12:07:03	",95238.56,519.53,61.27,27.06,L
"2019-09-25 12:07:04	",95239.41,519.45,61.09,27.07,L
"2019-09-25 12:07:05	",95237.61,519.61,60.89,27.08,L
"2019-09-25 12:07:06	",95236.48,519.71,60.24,27.09,L
"2019-09-25 12:07:07	",95235.9,519.76,59.65,27.11,L
"2019-09-25 12:07:08	",95235.73,519.77,59.16,27.14,L
"2019-09-25 12:07:09	",95233.73,519.95,58.74,27.16,L
"2019-09-25 12:07:10	",95237.33,519.64,58.43,27.18,L
"2019-09-25 12:07:11	",95235.81,519.77,58.17,27.18,L
"2019-09-25 12:07:12	",95233.91,519.93,57.93,27.21,L
"2019-09-25 12:07:13	",95233.38,519.98,57.82,27.23,L
"2019-09-25 12:07:14	",95233.11,520,57.72,27.24,L
"2019-09-25 12:07:15	",95232.77,520.03,57.53,27.25,L
"2019-09-25 12:07:16	",95233.65,519.96,57.27,27.26,L
"2019-09-25 12:07:17	",95230.97,520.19,57.11,27.27,L
"2019-09-25 12:07:18	",95235.36,519.81,57.03,27.3,L
"2019-09-25 12:07:19	",95236.8,519.68,56.88,27.33,L
"2019-09-25 12:07:20	",95234.58,519.88,56.81,27.33,L
"2019-09-25 12:07:21	",95235.42,519.8,56.8,27.34,L
"2019-09-25 12:07:22	",95233.8,519.94,56.83,27.34,L
"2019-09-25 12:07:23	",95231.63,520.13,56.81,27.36,L
"2019-09-25 12:07:24	",95236.59,519.7,57.15,27.38,L
"2019-09-25 12:07:25	",95234.7,519.86,57.28,27.39,L
"2019-09-25 12:07:26	",95235.66,519.78,57.33,27.4,L
"2019-09-25 12:07:27	",95241.03,519.31,57.22,27.41,L
"2019-09-25 12:07:28	",95246.8,518.81,57,27.41,L
"2019-09-25 12:07:29	",95246.66,518.82,56.89,27.42,L
"2019-09-25 12:07:30	",95244.2,519.03,57.14,27.42,L
"2019-09-25 12:07:31	",95246.11,518.87,57.02,27.43,L
"2019-09-25 12:07:32	",95246.17,518.86,56.86,27.44,L
"2019-09-25 12:07:33	",95246.68,518.82,56.92,27.44,L
"2019-09-25 12:07:34	",95245.73,518.9,56.99,27.45,L
"2019-09-25 12:07:35	",95245.63,518.91,56.97,27.45,L
"2019-09-25 12:07:36	",95246.52,518.83,56.92,27.46,L
"2019-09-25 12:07:37	",95246.3,518.85,56.87,27.46,L
"2019-09-25 12:07:38	",95246.3,518.85,56.83,27.46,L
"2019-09-25 12:07:39	",95246.42,518.84,56.75,27.47,L
"2019-09-25 12:07:40	",95245.64,518.91,56.75,27.47,L
"2019-09-25 12:07:41	",95247.63,518.73,56.73,27.48,L
"2019-09-25 12:07:42	",95247.02,518.79,56.75,27.48,L
"2019-09-25 12:07:43	",95245.91,518.88,56.72,27.49,L
"2019-09-25 12:07:44	",95249.09,518.6,56.7,27.5,L
"2019-09-25 12:07:45	",95247.01,518.79,56.7,27.5,L
"2019-09-25 12:07:46	",95247.63,518.73,56.68,27.51,L
"2019-09-25 12:07:47	",95245.73,518.9,56.45,27.51,L
"2019-09-25 12:07:48	",95247.36,518.76,56.33,27.52,L
"2019-09-25 12:07:49	",95247.86,518.71,56.31,27.53,L
"2019-09-25 12:07:50	",95247.06,518.78,56.32,27.53,L
"2019-09-25 12:07:51	",95247.17,518.77,56.35,27.54,L
"2019-09-25 12:07:52	",95248.3,518.67,56.37,27.55,L
"2019-09-25 12:07:53	",95246.73,518.81,56.37,27.55,L
"2019-09-25 12:07:54	",95245.51,518.92,56.35,27.56,L
"2019-09-25 12:07:55	",95246.95,518.79,56.33,27.55,L
"2019-09-25 12:07:56	",95246.57,518.83,56.28,27.56,L
"2019-09-25 12:07:57	",95246.3,518.92,56.25,27.56,L
"2019-09-25 12:07:58	",95245.34,518.93,56.25,27.56,L
"2019-09-25 12:07:59	",95247.75,518.72,56.18,27.57,L
"2019-09-25 12:08:00	",95246.25,518.85,56.08,27.57,L
"2019-09-25 12:08:01	",95246.25,518.85,55.94,27.57,L
"2019-09-25 12:08:02	",95244.41,519.02,55.87,27.57,L
"2019-09-25 12:08:03	",95245.24,518.94,55.89,27.57,L
"2019-09-25 12:08:04	",95245.41,518.93,55.87,27.58,L
"2019-09-25 12:08:05	",95243.46,519.1,55.85,27.58,L
